"BehaviorSpace results (NetLogo 6.2.0)"
"lab2_5.nlogo"
"experiment"
"04/16/2021 13:50:39:315 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-25","25"
"[run number]","%-similar-wanted","[step]","percent-similar"
"241","60","27","96.4116345241859"
"244","60","7","84.48709880427943"
"242","60","21","95.41024834957561"
"243","60","17","94.62517680339462"
"241","60","28","96.50758533501896"
"244","60","8","86.54516640253566"
"242","60","22","95.42164883574576"
"243","60","18","95.12961508248232"
"242","60","23","95.48954895489548"
"245","60","0","48.72336965360221"
"244","60","9","88.23900362604445"
"243","60","19","95.42524760257821"
"242","60","24","95.78947368421052"
"243","60","20","95.6699732325618"
"244","60","10","89.63337547408344"
"245","60","1","55.822193589950075"
"242","60","25","95.88373919874313"
"243","60","21","95.76044129235619"
"244","60","11","91.11286503551696"
"242","60","26","95.80913514361953"
"243","60","22","95.8917047064379"
"244","60","12","92.26030642868425"
"245","60","2","62.04192670827332"
"242","60","27","95.78568071439761"
"244","60","13","92.88301054951977"
"243","60","23","95.98361946763269"
"242","60","28","95.87838896724651"
"244","60","14","93.20939026311643"
"243","60","24","96.09633244136629"
"245","60","3","67.65841106465102"
"244","60","15","93.7568800125806"
"242","60","29","95.99811676082862"
"243","60","25","96.21987714600725"
"244","60","16","94.31764520698881"
"242","60","30","96.03137254901961"
"243","60","26","96.25137816979051"
"245","60","4","71.62805458584577"
"244","60","17","94.5754716981132"
"242","60","31","96.07596923559882"
"243","60","27","96.43701718429764"
"244","60","18","94.92696717449348"
"245","60","5","76.53729436192302"
"242","60","32","96.09105180533753"
"243","60","28","96.40775169371356"
"244","60","19","95.27101335428124"
"243","60","29","96.54683065279092"
"245","60","6","79.9139167862267"
"246","60","0","49.10772225827385"
"244","60","20","95.6002514142049"
"243","60","30","96.59574468085106"
"244","60","21","95.75471698113208"
"245","60","7","83.1378763866878"
"243","60","31","96.5799842395587"
"244","60","22","95.95848403837081"
"245","60","8","85.33523991102638"
"243","60","32","96.6309823677582"
"246","60","1","56.99289405684754"
"244","60","23","96.13329141779315"
"245","60","9","88.04520853231455"
"244","60","24","96.22997172478793"
"243","60","33","96.67768855298378"
"244","60","25","96.2124783906962"
"246","60","2","63.55891335798103"
"245","60","10","88.94895849896645"
"243","60","34","96.58590308370044"
"245","60","11","89.6272799365583"
"244","60","26","96.13572101790764"
"243","60","35","96.69759396131468"
"246","60","3","70.0080064051241"
"245","60","12","91.27261186924785"
"244","60","27","96.29047469349261"
"243","60","36","96.72698662470496"
"244","60","28","96.30561232510611"
"245","60","13","92.0935412026726"
"243","60","37","96.6829114919038"
"246","60","4","75.42318748003832"
"244","60","29","96.17984593617356"
"243","60","38","96.74323473882946"
"245","60","14","92.61670371546523"
"244","60","30","96.27123977344242"
"243","60","39","96.80767416260419"
"246","60","5","79.58697378872121"
"244","60","31","96.20830711139081"
"245","60","15","92.74052940244096"
"243","60","40","96.80867788083634"
"244","60","32","96.45892351274787"
"246","60","6","82.75039745627981"
"245","60","16","93.39787335343597"
"244","60","33","96.43982356647763"
"247","60","0","50.92382495948136"
"244","60","34","96.45725082664147"
"246","60","7","85.81526861451461"
"245","60","17","94.00126622348844"
"244","60","35","96.41170915958452"
"245","60","18","94.54401268834258"
"246","60","8","88.3357041251778"
"247","60","1","55.84814216478191"
"244","60","36","96.502284543879"
"245","60","19","94.99604117181313"
"246","60","9","90.8832807570978"
"244","60","37","96.58321524169422"
"245","60","20","95.112306232205"
"247","60","2","61.77606177606177"
"246","60","10","91.77325122374862"
"244","60","38","96.62726556343577"
"245","60","21","95.6948401392846"
"244","60","39","96.62885948330184"
"246","60","11","93.22990126939351"
"245","60","22","95.66798418972333"
"244","60","40","96.59788943140653"
"247","60","3","69.22094508301406"
"245","60","23","95.87155963302753"
"246","60","12","93.46528432296576"
"244","60","41","96.54955096896171"
"244","60","42","96.58160050409577"
"245","60","24","96.16906759537756"
"246","60","13","94.0908376551941"
"247","60","4","73.87573494358811"
"244","60","43","96.5799842395587"
"245","60","25","96.15384615384616"
"246","60","14","93.93560487652391"
"244","60","44","96.67507091080995"
"247","60","5","76.71646535282899"
"245","60","26","96.15627965833598"
"246","60","15","94.60178375841026"
"244","60","45","96.73655998738766"
"245","60","27","96.14351193298562"
"247","60","6","79.90795111887003"
"246","60","16","95.16734438536128"
"244","60","46","96.75232539807662"
"245","60","28","96.06386342080303"
"246","60","17","95.3899046726051"
"247","60","7","82.85352736475798"
"245","60","29","96.06510745891276"
"248","60","0","49.804049640757675"
"245","60","30","96.18972332015811"
"246","60","18","95.97431077694235"
"247","60","8","85.79563429294527"
"246","60","19","95.87371053454204"
"247","60","9","88.14122862571247"
"249","60","0","49.443899247628394"
"248","60","1","56.676319176319176"
"246","60","20","96.08179831408054"
"247","60","10","89.38318346742389"
"246","60","21","96.203125"
"247","60","11","89.98422712933754"
"248","60","2","62.82133676092545"
"249","60","1","56.95299837925446"
"246","60","22","96.33860115787827"
"247","60","12","90.959293152414"
"246","60","23","96.41795714062256"
"248","60","3","68.05688718440396"
"249","60","2","63.25281803542673"
"246","60","24","96.49342517219786"
"247","60","13","91.56967599874174"
"246","60","25","96.58948685857321"
"247","60","14","92.55989911727617"
"249","60","3","69.0567853705486"
"248","60","4","73.299265410412"
"247","60","15","93.2347388294525"
"249","60","4","73.94084732214229"
"247","60","16","93.74704677902031"
"248","60","5","77.91030534351145"
"247","60","17","94.14641842852635"
"246","60","26","96.60672400312744"
"248","60","6","80.50685368186166"
"246","60","27","96.484375"
"249","60","5","77.47375119312758"
"248","60","7","83.81013265143041"
"246","60","28","96.62077596996245"
"249","60","6","81.90946764424609"
"247","60","18","94.43483728973432"
"248","60","8","85.62788476842272"
"246","60","29","96.80851063829788"
"247","60","19","94.63499056010069"
"248","60","9","87.28692050342521"
"249","60","7","83.64329995231283"
"246","60","30","96.88478396994364"
"247","60","20","94.83627204030228"
"246","60","31","96.89995302959136"
"249","60","8","85.01189532117367"
"247","60","21","95.25157232704402"
"246","60","32","96.93030540328897"
"249","60","9","87.27157158747815"
"247","60","22","95.52168447517285"
"246","60","33","96.8989819890368"
"247","60","23","95.68762741100831"
"249","60","10","88.91531874405328"
"248","60","10","88.32937450514648"
"247","60","24","95.85166561910748"
"248","60","11","90.43024359379943"
"247","60","25","95.56148055207026"
"246","60","34","96.9156098324722"
"249","60","11","90.10104199557941"
"248","60","12","91.34157944814463"
"246","60","35","96.9156098324722"
"248","60","13","91.86230964467005"
"249","60","12","91.34144414599463"
"246","60","36","96.83831585537644"
"248","60","14","92.5233644859813"
"249","60","13","92.26885452824234"
"246","60","37","96.94644534920138"
"248","60","15","92.53920481546017"
"249","60","14","92.72784511254525"
"248","60","16","93.54430379746836"
"247","60","26","95.89880578252671"
"250","60","0","50.615683732987684"
"249","60","15","93.41835931349394"
"248","60","17","93.92063492063491"
"247","60","27","95.93023255813954"
"249","60","16","94.2915552759868"
"247","60","28","95.85752392907578"
"250","60","1","58.92022562449637"
"249","60","17","94.13060582218725"
"247","60","29","95.92767295597484"
"248","60","18","94.15028535193404"
"249","60","18","94.73766886584983"
"247","60","30","96.21009592703255"
"248","60","19","94.62587190868737"
"247","60","31","96.09105180533753"
"248","60","20","95.05859993664872"
"247","60","32","96.2770970782281"
"250","60","2","64.6423969072165"
"248","60","21","95.18911220129768"
"249","60","19","95.0510604870385"
"247","60","33","96.37362637362638"
"248","60","22","95.51576612264302"
"250","60","3","68.81496881496881"
"249","60","20","95.33092281087879"
"248","60","23","95.6721623335447"
"249","60","21","95.72259789275043"
"248","60","24","95.72243346007605"
"247","60","34","96.26432271229007"
"250","60","4","73.71630295250321"
"248","60","25","95.77464788732394"
"249","60","22","95.69453174104336"
"247","60","35","96.4694806213714"
"248","60","26","95.87090650213574"
"249","60","23","95.97926810114654"
"250","60","5","78.58508604206502"
"248","60","27","95.83794904257003"
"247","60","36","96.57824517344216"
"249","60","24","96.1985548224945"
"250","60","6","81.831164709616"
"247","60","37","96.4722483537159"
"249","60","25","96.34108040201005"
"247","60","38","96.58039215686274"
"249","60","26","96.41847313854855"
"248","60","28","95.900601456157"
"247","60","39","96.65777498823161"
"248","60","29","95.99683544303798"
"250","60","7","85.1716465352829"
"247","60","40","96.70639899623589"
"248","60","30","95.9500079101408"
"250","60","8","86.38385764219892"
"247","60","41","96.6750313676286"
"248","60","31","96.1038961038961"
"249","60","27","96.43865704424223"
"250","60","9","88.22692793931732"
"248","60","32","96.08929702343255"
"247","60","42","96.72105428302478"
"249","60","28","96.45267618898133"
"248","60","33","96.10636277302945"
"250","60","10","90.2235516372796"
"249","60","29","96.56362780480151"
"248","60","34","96.15506329113924"
"250","60","11","91.07479572595851"
"249","60","30","96.56146961846443"
"250","60","12","92.08746263960987"
"247","60","43","96.72105428302478"
"251","60","0","50.286275151316865"
"249","60","31","96.51491365777079"
"250","60","13","93.22007236117665"
"247","60","44","96.69071518193223"
"249","60","32","96.5928717224054"
"247","60","45","96.70639899623589"
"249","60","33","96.59233668341709"
"247","60","46","96.69019607843137"
"249","60","34","96.65567593028733"
"251","60","1","57.490335051546396"
"247","60","47","96.70639899623589"
"249","60","35","96.7032967032967"
"250","60","14","93.71744277821625"
"247","60","48","96.65934755332498"
"250","60","15","93.84178114637612"
"251","60","2","63.816106735251566"
"252","60","0","50.527169505271694"
"247","60","49","96.6750313676286"
"250","60","16","94.18897637795276"
"247","60","50","96.70484857994664"
"250","60","17","94.48818897637796"
"251","60","3","69.59706959706959"
"247","60","51","96.70484857994664"
"250","60","18","95.19898926089702"
"252","60","1","56.11173906022929"
"247","60","52","96.73623097442335"
"251","60","4","73.96298659859605"
"250","60","19","95.48397284067582"
"247","60","53","96.72156862745098"
"250","60","20","95.44451450189155"
"251","60","5","77.17425931825423"
"252","60","2","62.371134020618555"
"247","60","54","96.73674301851271"
"250","60","21","95.7379636937648"
"252","60","3","68.63379143088116"
"250","60","22","95.91353739349952"
"253","60","0","50.259993500162494"
"251","60","6","80.96985165098101"
"250","60","23","95.94765058341217"
"252","60","4","72.54901960784314"
"251","60","7","83.46318969629512"
"250","60","24","95.96214511041009"
"253","60","1","57.65693077295465"
"251","60","8","86.23488224061107"
"250","60","25","95.83661882983756"
"252","60","5","77.52541296060991"
"250","60","26","95.94701151237976"
"251","60","9","87.22186904005086"
"253","60","2","63.20380650277557"
"250","60","27","95.91224747474747"
"252","60","6","81.39755981619395"
"251","60","10","88.94895849896645"
"250","60","28","96.02460955986749"
"252","60","7","84.68869123252858"
"251","60","11","90.72900158478605"
"253","60","3","68.24205652243333"
"250","60","29","96.18296529968454"
"251","60","12","91.11743322269638"
"252","60","8","87.2570882446639"
"253","60","4","73.78594249201278"
"250","60","30","96.21630143465238"
"251","60","13","91.97091828670776"
"253","60","5","78.31035588329593"
"250","60","31","96.29512848809712"
"251","60","14","92.76440785307156"
"252","60","9","88.70584508157769"
"251","60","15","93.44106463878326"
"253","60","6","80.91615152956095"
"254","60","0","50.275794938351716"
"252","60","10","89.89867004433185"
"251","60","16","93.60354654844838"
"252","60","11","91.2127929069031"
"251","60","17","94.25051334702259"
"252","60","12","91.99684293606946"
"254","60","1","56.067961165048544"
"251","60","18","94.39886399495109"
"253","60","7","83.89803673210892"
"251","60","19","94.47418136020151"
"252","60","13","92.90679304897314"
"253","60","8","85.77777777777777"
"251","60","20","95.01813022229229"
"254","60","2","61.93755004003203"
"252","60","14","93.37863463969659"
"253","60","9","87.76157260621433"
"252","60","15","94.26398352083663"
"251","60","21","94.97637795275591"
"253","60","10","89.65681601525262"
"251","60","22","95.00866005353488"
"254","60","3","67.31169038861347"
"251","60","23","95.31004091910607"
"253","60","11","91.2739965095986"
"251","60","24","95.4437963108939"
"253","60","12","91.90641795763516"
"254","60","4","72.5780752071383"
"251","60","25","95.5965909090909"
"253","60","13","92.20902612826603"
"251","60","26","95.63091482649843"
"254","60","5","76.71822675809281"
"252","60","16","94.53681710213777"
"253","60","14","93.22248614410135"
"251","60","27","95.66177630541095"
"252","60","17","94.63862090779693"
"254","60","6","80.4313352362829"
"251","60","28","95.64737423119382"
"253","60","15","93.90397978521794"
"252","60","18","94.73434535104364"
"251","60","29","95.72757370329496"
"254","60","7","83.70170138336779"
"253","60","16","93.96619807297425"
"252","60","19","94.4733933364914"
"251","60","30","95.66519546027743"
"253","60","17","94.58946369245372"
"252","60","20","94.70606826801517"
"254","60","8","85.5581947743468"
"251","60","31","95.77287066246056"
"253","60","18","94.64962121212122"
"252","60","21","95.04184430759514"
"251","60","32","95.75910452467286"
"254","60","9","87.22257450856056"
"251","60","33","95.83727530747397"
"252","60","22","95.30583214793741"
"253","60","19","94.83657034580767"
"254","60","10","88.57052398290328"
"252","60","23","95.45239223117005"
"253","60","20","94.91258465900142"
"255","60","0","49.56040377727125"
"254","60","11","90.50261614079595"
"253","60","21","95.33711405166981"
"252","60","24","95.5141367872374"
"254","60","12","90.97222222222221"
"252","60","25","95.5040227165168"
"255","60","1","56.61776559729164"
"252","60","26","95.4696132596685"
"254","60","13","91.67455061494798"
"253","60","22","95.55765595463139"
"252","60","27","95.83267561168114"
"253","60","23","95.7138354869209"
"254","60","14","92.81550338742713"
"255","60","2","61.88951160928743"
"252","60","28","95.87141506460762"
"253","60","24","95.78997161778618"
"252","60","29","96.02649006622516"
"253","60","25","95.90293098014497"
"254","60","15","93.16819185863048"
"252","60","30","96.00125944584383"
"253","60","26","95.79395085066163"
"254","60","16","93.3763373190686"
"252","60","31","96.17443324937027"
"255","60","3","68.37469975980784"
"253","60","27","95.9640548636292"
"254","60","17","93.85951065509076"
"252","60","32","96.23918174665617"
"253","60","28","95.96341847997478"
"254","60","18","94.19628814092482"
"255","60","4","72.78672834582868"
"252","60","33","96.25314861460957"
"253","60","29","95.97918637653737"
"254","60","19","94.24256724870222"
"255","60","5","76.93042509154593"
"254","60","20","94.3491263969778"
"252","60","34","96.37738226492361"
"256","60","0","50.36425449247207"
"255","60","6","81.54601615713607"
"254","60","21","94.64566929133859"
"252","60","35","96.30037783375315"
"254","60","22","94.52658068575023"
"255","60","7","83.72019579977893"
"252","60","36","96.43870154427987"
"254","60","23","94.97558670656797"
"252","60","37","96.46966115051221"
"255","60","8","86.73534072900159"
"256","60","1","57.23300970873786"
"254","60","24","94.8936170212766"
"252","60","38","96.51639344262296"
"255","60","9","88.73417721518987"
"254","60","25","95.23433801483353"
"256","60","2","63.7311517484761"
"255","60","10","90.51071878940732"
"257","60","0","49.4970798182998"
"254","60","26","95.45884578997162"
"255","60","11","91.39666561811892"
"254","60","27","95.56572510651728"
"256","60","3","69.57076751236636"
"255","60","12","92.42495678139242"
"254","60","28","95.521917376222"
"257","60","1","56.52739391968785"
"255","60","13","93.45838587641866"
"254","60","29","95.64668769716089"
"255","60","14","93.94512771996216"
"254","60","30","95.64668769716089"
"256","60","4","74.50697450697452"
"255","60","15","94.47939603648946"
"257","60","2","62.72991287512101"
"254","60","31","95.64668769716089"
"255","60","16","94.9235377581586"
"256","60","5","77.7972865123703"
"254","60","32","95.64462679501341"
"255","60","17","95.32357109116674"
"257","60","3","67.91272260548692"
"256","60","6","80.38936372269706"
"254","60","33","95.64462679501341"
"255","60","18","95.49606299212599"
"254","60","34","95.64462679501341"
"257","60","4","72.63926360895096"
"256","60","7","83.35451080050827"
"255","60","19","95.74870099196977"
"254","60","35","95.5993690851735"
"255","60","20","95.64670752789564"
"256","60","8","85.56945984476478"
"257","60","5","77.1661081857348"
"254","60","36","95.61514195583595"
"255","60","21","95.95848403837081"
"254","60","37","95.63091482649843"
"256","60","9","87.68621236133121"
"255","60","22","96.20034542314335"
"257","60","6","80.90532355753905"
"254","60","38","95.64668769716089"
"255","60","23","96.38364779874213"
"256","60","10","88.44276491891041"
"254","60","39","95.63022558763213"
"257","60","7","83.89602155650657"
"255","60","24","96.62002829743751"
"256","60","11","89.64049195837275"
"255","60","25","96.71435308913694"
"254","60","40","95.69536423841059"
"257","60","8","86.39962001266625"
"256","60","12","89.80651250589901"
"255","60","26","96.66561811890531"
"257","60","9","88.28001267025657"
"256","60","13","91.3632781717888"
"258","60","0","50.259993500162494"
"255","60","27","96.73007388775349"
"257","60","10","90.0457485407793"
"255","60","28","96.77571563384713"
"256","60","14","92.19119734973971"
"255","60","29","96.79245283018868"
"257","60","11","91.21974371143806"
"256","60","15","93.25771896660365"
"258","60","1","56.86559922367783"
"255","60","30","96.916784646846"
"257","60","12","91.72185430463577"
"256","60","16","94.14549471358687"
"255","60","31","96.79446888749214"
"255","60","32","96.9468051621026"
"257","60","13","92.2435494021397"
"256","60","17","94.58819816976964"
"258","60","2","62.0462576292965"
"255","60","33","97.0292360892801"
"256","60","18","94.68621885840429"
"257","60","14","93.20695102685625"
"255","60","34","97.07501179430729"
"258","60","3","68.72593068035944"
"257","60","15","93.56060606060606"
"256","60","19","95.06542645435914"
"255","60","35","97.07409155261915"
"257","60","16","94.27264121173872"
"255","60","36","97.02876906146832"
"256","60","20","95.46889801073571"
"258","60","4","72.81039461020212"
"255","60","37","97.05974842767296"
"257","60","17","94.73850529309527"
"256","60","21","95.71045576407506"
"258","60","5","77.03585657370517"
"257","60","18","94.96368803283865"
"256","60","22","95.83727530747397"
"255","60","38","97.05974842767296"
"257","60","19","95.25691699604744"
"255","60","39","97.12128362435111"
"256","60","23","95.82742875137774"
"258","60","6","80.56436271401395"
"255","60","40","97.1055529337738"
"257","60","20","95.46746683512318"
"256","60","24","95.98488427019367"
"255","60","41","97.04402515723271"
"258","60","7","83.72426998563907"
"256","60","25","95.95403022670025"
"257","60","21","95.44307789340903"
"255","60","42","97.08982224319648"
"258","60","8","85.81166772352569"
"256","60","26","96.09264219316212"
"255","60","43","97.10509754562618"
"257","60","22","95.8241411913016"
"256","60","27","96.04786647772005"
"255","60","44","97.16936625255543"
"258","60","9","87.98038905582793"
"257","60","23","95.9022852639874"
"255","60","45","97.16981132075472"
"256","60","28","96.14476789929189"
"257","60","24","95.80904364266583"
"258","60","10","88.7368255466415"
"255","60","46","97.12264150943396"
"256","60","29","96.14719295486712"
"257","60","25","96.10655737704919"
"255","60","47","97.15364050951408"
"258","60","11","90.58656575212866"
"256","60","30","96.28346456692913"
"257","60","26","96.17443324937027"
"255","60","48","97.18553459119497"
"256","60","31","96.19317288028945"
"258","60","12","91.86837525707958"
"257","60","27","96.34184799747713"
"256","60","32","96.17563739376772"
"258","60","13","91.79890023566378"
"257","60","28","96.4212517736087"
"256","60","33","96.3172804532578"
"259","60","0","49.64181048518398"
"258","60","14","92.6794710327456"
"257","60","29","96.39029003783102"
"256","60","34","96.28580421781555"
"258","60","15","93.64353312302839"
"257","60","30","96.53215636822195"
"256","60","35","96.39483627204031"
"259","60","1","55.95353339787028"
"258","60","16","94.39016703435234"
"257","60","31","96.43870154427987"
"256","60","36","96.42857142857143"
"257","60","32","96.5305156915313"
"256","60","37","96.38137193203272"
"258","60","17","95.03780718336485"
"259","60","2","61.46216605343145"
"257","60","33","96.59305993690852"
"256","60","38","96.474661630469"
"258","60","18","95.26952695269527"
"257","60","34","96.54628607475162"
"256","60","39","96.38421631818896"
"258","60","19","95.63373645358881"
"257","60","35","96.60936760763286"
"259","60","3","66.1651728553137"
"256","60","40","96.36735335744613"
"258","60","20","95.74835268277376"
"257","60","36","96.65562391544408"
"256","60","41","96.43193964162214"
"258","60","21","95.91708542713567"
"259","60","4","71.29347651867286"
"256","60","42","96.29222309505107"
"260","60","0","48.8530990727184"
"258","60","22","96.2112875334067"
"259","60","5","75.91589678241478"
"258","60","23","96.27592708988058"
"256","60","43","96.52132850621753"
"259","60","6","79.29992044550517"
"256","60","44","96.56909033679571"
"260","60","1","55.67795237323829"
"256","60","45","96.55280969620652"
"259","60","7","82.18135700697526"
"258","60","24","96.27768179676457"
"256","60","46","96.60056657223795"
"258","60","25","96.27534181989628"
"260","60","2","61.915474851357864"
"259","60","8","84.92822966507177"
"256","60","47","96.60003148118999"
"258","60","26","96.20153822005965"
"256","60","48","96.6461974492206"
"260","60","3","68.91805377720871"
"258","60","27","96.32479974870427"
"256","60","49","96.61417322834646"
"259","60","9","86.6200540282854"
"258","60","28","96.4201601507301"
"256","60","50","96.6461974492206"
"260","60","4","73.05111821086263"
"258","60","29","96.46781789638933"
"259","60","10","87.9758883248731"
"256","60","51","96.66141732283464"
"259","60","11","89.63985403775979"
"260","60","5","75.87306649657151"
"261","65","0","49.51092272579067"
"259","60","12","91.3015873015873"
"262","65","0","50.32383419689119"
"260","60","6","79.86867392696989"
"259","60","13","92.24671000475662"
"261","65","1","54.71546026116395"
"260","60","7","82.77945619335347"
"259","60","14","93.05379746835443"
"262","65","1","54.56746287927695"
"259","60","15","94.01614690517651"
"260","60","8","85.4746835443038"
"259","60","16","94.36084270552827"
"261","65","2","59.72400513478819"
"260","60","9","87.42685434129369"
"262","65","2","59.55669771924189"
"259","60","17","94.83277857029641"
"260","60","10","89.00284001262227"
"259","60","18","95.1188589540412"
"261","65","3","63.00032020493116"
"259","60","19","95.33153980060136"
"262","65","3","63.90542062087824"
"260","60","11","90.78282828282829"
"259","60","20","95.40921323413014"
"261","65","4","66.6077738515901"
"260","60","12","91.9734555221994"
"259","60","21","95.55238999683444"
"262","65","4","68.66698671787486"
"259","60","22","95.70727071123079"
"260","60","13","92.55571360834519"
"259","60","23","95.75680810639645"
"261","65","5","69.89383615908731"
"260","60","14","93.39310995752713"
"262","65","5","74.04410598127875"
"259","60","24","95.89735466497703"
"260","60","15","93.76381433533312"
"259","60","25","95.89865399841648"
"261","65","6","73.94824575329417"
"262","65","6","76.26823081800887"
"260","60","16","94.2213824594552"
"259","60","26","95.90189873417721"
"260","60","17","94.63752162289668"
"262","65","7","78.95737601014102"
"261","65","7","75.10294583465316"
"260","60","18","95.1645928492676"
"262","65","8","82.80607402720658"
"261","65","8","77.8957376010141"
"259","60","27","95.85443037974683"
"259","60","28","95.82542694497154"
"260","60","19","95.36455059710873"
"261","65","9","80.54941585096306"
"259","60","29","95.90189873417721"
"260","60","20","95.30464824120602"
"262","65","9","84.50196078431372"
"259","60","30","95.87090650213574"
"261","65","10","82.86074354127284"
"260","60","21","95.42020774315392"
"259","60","31","95.90319519139513"
"262","65","10","87.17022613065326"
"260","60","22","95.28894472361809"
"259","60","32","95.93225704336815"
"262","65","11","88.96236813100299"
"259","60","33","95.91836734693877"
"260","60","23","95.62961798459362"
"259","60","34","95.93611638203669"
"260","60","24","95.8477508650519"
"262","65","12","90.32106499608457"
"261","65","11","84.046875"
"259","60","35","95.98482453367056"
"260","60","25","95.89751650424395"
"262","65","13","91.33165829145729"
"261","65","12","85.96875"
"259","60","36","95.93740120139108"
"260","60","26","95.86802827965435"
"262","65","14","92.16640502354788"
"259","60","37","95.92223802750118"
"261","65","13","87.6603065373788"
"260","60","27","95.98867390278433"
"262","65","15","93.60200721342325"
"259","60","38","95.9658281917418"
"260","60","28","96.11574146878439"
"261","65","14","89.44235588972431"
"259","60","39","96.1094417207022"
"262","65","16","93.60174781523096"
"260","60","29","96.0981749528005"
"261","65","15","89.93954425670438"
"259","60","40","96.17209743751978"
"260","60","30","96.11513054419629"
"262","65","17","94.40100093837972"
"259","60","41","96.17209743751978"
"261","65","16","91.54097341004508"
"260","60","31","96.27006610009443"
"259","60","42","96.21835443037975"
"262","65","18","94.97346237901967"
"261","65","17","91.9234360410831"
"260","60","32","96.21069182389938"
"262","65","19","95.46234211757367"
"260","60","33","96.22522805913809"
"263","65","0","50.43054427294882"
"261","65","18","93.7246963562753"
"262","65","20","95.92217898832685"
"260","60","34","96.20890357086677"
"261","65","19","94.60297766749379"
"260","60","35","96.24095627555835"
"262","65","21","96.53242108536774"
"261","65","20","95.4355562432307"
"263","65","1","54.93886743886743"
"260","60","36","96.24095627555835"
"262","65","22","96.61227661227662"
"261","65","21","95.73709502402728"
"262","65","23","96.71419714817111"
"260","60","37","96.28814092481912"
"261","65","22","95.93131188118812"
"263","65","2","59.45378151260504"
"262","65","24","96.9936463660313"
"261","65","23","96.40922457823866"
"264","65","0","50.04876462938882"
"263","65","3","64.02634961439588"
"261","65","24","96.57841771172008"
"262","65","25","96.92093455051834"
"262","65","26","96.94208494208493"
"264","65","1","54.49130714745654"
"263","65","4","68.49489795918367"
"261","65","25","96.7627013630731"
"262","65","27","97.26387385994744"
"261","65","26","97.08798017348204"
"262","65","28","97.35457920792079"
"264","65","2","58.11509860976398"
"261","65","27","97.37943867266243"
"262","65","29","97.37126952218958"
"263","65","5","71.856"
"261","65","28","97.363932392619"
"262","65","30","97.43113587124729"
"264","65","3","61.52860118570742"
"263","65","6","75.74888463989802"
"261","65","29","97.35825737679592"
"261","65","30","97.49419953596288"
"263","65","7","78.8734616598296"
"264","65","4","65.69051048167707"
"261","65","31","97.32818532818533"
"263","65","8","81.9501420006311"
"261","65","32","97.49381188118812"
"264","65","5","69.50708762886599"
"261","65","33","97.66470770182492"
"263","65","9","82.80856423173803"
"262","65","31","97.49148343140291"
"262","65","32","97.5417439703154"
"261","65","34","97.78979907264296"
"263","65","10","84.62627852084972"
"264","65","6","73.57742906958313"
"261","65","35","97.85095856524428"
"262","65","33","97.67945544554455"
"263","65","11","86.36221457616516"
"261","65","36","98.05194805194806"
"264","65","7","75.25204788909893"
"262","65","34","97.64851485148515"
"263","65","12","88.55129209083789"
"261","65","37","97.8526185694423"
"262","65","35","97.6938554403343"
"264","65","8","78.55337965887556"
"263","65","13","89.74078700811992"
"261","65","38","98.03861003861005"
"262","65","36","97.67873723305478"
"263","65","14","91.40172278778387"
"261","65","39","97.96201945345067"
"262","65","37","97.71004177626489"
"264","65","9","81.85980423113357"
"263","65","15","92.04968944099379"
"262","65","38","97.63304455445545"
"261","65","40","97.99320778017908"
"264","65","10","84.60210328048971"
"263","65","16","93.06637581801184"
"262","65","39","97.78774752475248"
"261","65","41","97.97745870001545"
"264","65","11","87.24546172059983"
"263","65","17","93.88293743207576"
"262","65","40","97.78740522976945"
"261","65","42","97.91537986411365"
"263","65","18","94.71727343144849"
"262","65","41","97.78740522976945"
"264","65","12","88.79849812265331"
"261","65","43","97.91537986411365"
"263","65","19","95.0890782339272"
"262","65","42","97.80321782178217"
"261","65","44","97.96201945345067"
"264","65","13","90.81013839216297"
"263","65","20","95.7169459962756"
"262","65","43","97.83415841584159"
"261","65","45","97.9298625057933"
"264","65","14","92.0892494929006"
"263","65","21","96.0638462730513"
"262","65","44","97.86476868327402"
"261","65","46","98.0246913580247"
"263","65","22","96.5287463195413"
"264","65","15","92.77596138875914"
"261","65","47","98.00864464340846"
"265","65","0","50.47944092312693"
"263","65","23","96.71317829457364"
"261","65","48","97.99351751813552"
"264","65","16","93.64980544747081"
"263","65","24","96.40421574705518"
"261","65","49","98.23883825119728"
"263","65","25","96.84537684537685"
"264","65","17","94.58955223880598"
"263","65","26","97.13267203967762"
"261","65","50","98.22338946392708"
"264","65","18","94.67969598262758"
"263","65","27","97.3374613003096"
"261","65","51","98.2700030892802"
"264","65","19","95.18369867242976"
"263","65","28","97.66326214794181"
"261","65","52","98.28544949026877"
"264","65","20","95.90037128712872"
"261","65","53","98.28544949026877"
"263","65","29","97.65033235430515"
"264","65","21","96.11815651098051"
"263","65","30","97.74098715766671"
"261","65","54","98.25428703846748"
"264","65","22","96.4638665843113"
"265","65","1","55.00161342368506"
"263","65","31","97.75680693069307"
"261","65","55","98.30089589125734"
"264","65","23","96.6820987654321"
"263","65","32","97.74098715766671"
"263","65","33","97.9095695261691"
"264","65","24","97.06699598641556"
"266","65","0","49.27841738284417"
"265","65","2","60.08736450412555"
"263","65","34","97.92794185866708"
"264","65","25","96.91262735412164"
"263","65","35","97.92794185866708"
"264","65","26","97.02206449621971"
"263","65","36","97.9282622139765"
"265","65","3","62.632423756019264"
