"BehaviorSpace results (NetLogo 6.1.1)"
"lab2_5_ex_a.nlogo"
"experiment"
"04/23/2020 12:46:07:450 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","49","0","49"
"[run number]","%-similar-wanted","[step]","percent-similar"
"61","40","9","83.75563063063063"
"63","40","7","80.25109324305262"
"62","40","8","81.51605147786735"
"64","40","5","79.15309446254072"
"61","40","10","83.97805598537066"
"63","40","8","80.81534772182253"
"62","40","9","81.60237388724035"
"64","40","6","80.32763733935884"
"63","40","9","81.05248306997743"
"61","40","11","84.07876230661041"
"62","40","10","81.96976119824785"
"64","40","7","81.20311394196744"
"63","40","10","81.34517766497463"
"61","40","12","84.17498944999296"
"62","40","11","82.09187279151944"
"63","40","11","81.32581100141044"
"64","40","8","81.79505300353357"
"62","40","12","82.14083710407239"
"65","40","0","50.14921131163849"
"63","40","12","81.37960220059247"
"64","40","9","82.04946996466431"
"62","40","13","82.16407355021217"
"63","40","13","81.42816821902342"
"64","40","10","82.26399095534201"
"62","40","14","82.31879954699886"
"64","40","11","82.24074597343882"
"63","40","14","81.50240045184975"
"65","40","1","61.697280364516594"
"64","40","12","82.34463276836158"
"66","40","0","50.00708516366728"
"67","40","0","50.59709980096674"
"64","40","13","82.45514903234921"
"64","40","14","82.49505510031082"
"65","40","2","67.8322672352523"
"64","40","15","82.52331166996326"
"67","40","1","62.09550962223807"
"64","40","16","82.57490107405314"
"65","40","3","72.23804100227791"
"66","40","1","61.554860716316085"
"68","40","0","50.00708114997876"
"67","40","2","69.48190205819729"
"65","40","4","75.3391746749576"
"66","40","2","69.19585874344064"
"65","40","5","77.83293149907814"
"67","40","3","73.2460509463498"
"68","40","1","62.48222917259027"
"65","40","6","79.2027237906086"
"66","40","3","73.6640680368533"
"67","40","4","76.38454984379437"
"65","40","7","79.91774216423202"
"66","40","4","76.63273960983885"
"68","40","2","70.40467369620976"
"67","40","5","78.73245427477669"
"65","40","8","80.62322946175638"
"66","40","5","77.91272419149837"
"65","40","9","80.85377960572968"
"68","40","3","76.05053946621237"
"67","40","6","80.00851305334847"
"65","40","10","81.07036669970267"
"66","40","6","79.62439988703755"
"67","40","7","80.6465333900468"
"68","40","4","78.88558902559751"
"65","40","11","81.23495255629514"
"67","40","8","81.23404255319149"
"68","40","5","80.64287737184934"
"66","40","7","80.62103034580099"
"65","40","12","81.37393767705382"
"67","40","9","81.64682539682539"
"66","40","8","81.26854075434383"
"68","40","6","81.5240527884206"
"65","40","13","81.37129905085706"
"67","40","10","81.75627748616824"
"66","40","9","81.61910144108505"
"65","40","14","81.37393767705382"
"68","40","7","82.40045345047471"
"67","40","11","81.77304964539007"
"66","40","10","81.69869983041266"
"68","40","8","82.86118980169972"
"65","40","15","81.4049001557853"
"67","40","12","81.87234042553192"
